OrderItemID,OrderID,ProductID,Quantity,UnitPrice,ModifiedDate
35359,11830,462,2,45022.7,2026-01-07 03:50:01.000
35360,11831,581,4,19308.93,2025-06-10 00:15:54.000
35361,11832,726,2,40106.95,2025-12-12 00:52:14.000
35362,11832,395,5,45691.12,2025-12-12 00:52:14.000
35363,11833,552,4,7237.44,2026-06-24 15:09:04.000
35364,11833,318,1,3228.26,2026-06-24 15:09:04.000
35365,11833,79,5,7567.22,2026-06-24 15:09:04.000
35366,11833,442,1,30821.65,2026-06-24 15:09:04.000
35367,11834,892,5,49079.8,2026-01-17 07:17:56.000
35368,11834,523,3,13550.67,2026-01-17 07:17:56.000
35369,11834,798,1,5927.54,2026-01-17 07:17:56.000
35370,11834,893,1,29783.83,2026-01-17 07:17:56.000
35371,11834,244,5,45408.66,2026-01-17 07:17:56.000
35372,11835,96,2,21955.42,2026-05-10 12:32:50.000
35373,11835,784,3,48140.27,2026-05-10 12:32:50.000
35374,11835,401,1,33165.0,2026-05-10 12:32:50.000
35375,11835,820,2,45967.76,2026-05-10 12:32:50.000
35376,11835,727,3,13634.52,2026-05-10 12:32:50.000
35377,11836,245,1,9077.85,2026-05-06 03:05:38.000
35378,11836,592,3,47369.18,2026-05-06 03:05:38.000
35379,11836,118,2,40128.89,2026-05-06 03:05:38.000
35380,11836,267,4,32133.27,2026-05-06 03:05:38.000
35381,11836,638,1,29712.56,2026-05-06 03:05:38.000
35382,11837,24,5,19707.43,2025-08-07 01:26:56.000
35383,11837,686,3,38512.33,2025-08-07 01:26:56.000
35384,11837,863,2,23492.94,2025-08-07 01:26:56.000
35385,11838,503,3,6790.42,2026-07-30 13:55:40.000
35386,11838,708,1,43828.41,2026-07-30 13:55:40.000
35387,11838,546,3,9672.3,2026-07-30 13:55:40.000
35388,11838,45,1,41224.32,2026-07-30 13:55:40.000
35389,11839,149,2,29559.69,2026-05-02 22:50:38.000
35390,11840,665,5,42152.51,2026-03-10 18:40:43.000
35391,11840,897,2,42366.38,2026-03-10 18:40:43.000
35392,11840,411,5,10079.37,2026-03-10 18:40:43.000
35393,11840,74,4,26409.31,2026-03-10 18:40:43.000
35394,11840,650,2,28448.05,2026-03-10 18:40:43.000
35395,11841,720,3,18902.38,2025-07-10 07:36:08.000
35396,11842,488,4,15196.86,2025-01-25 18:23:54.000
35397,11842,813,1,39727.15,2025-01-25 18:23:54.000
35398,11842,223,5,2879.79,2025-01-25 18:23:54.000
35399,11843,325,2,19095.47,2026-03-25 03:38:44.000
35400,11843,192,5,6849.19,2026-03-25 03:38:44.000
35401,11843,484,5,15412.71,2026-03-25 03:38:44.000
35402,11843,551,3,8833.75,2026-03-25 03:38:44.000
35403,11844,663,1,12001.31,2026-08-28 20:11:46.000
35404,11845,830,3,25534.29,2025-03-22 18:43:58.000
35405,11845,33,2,39883.86,2025-03-22 18:43:58.000
35406,11845,508,4,30160.49,2025-03-22 18:43:58.000
35407,11845,413,3,11470.82,2025-03-22 18:43:58.000
35408,11845,713,3,47623.63,2025-03-22 18:43:58.000
35409,11846,79,3,7567.22,2025-11-11 03:33:14.000
35410,11846,410,5,47512.94,2025-11-11 03:33:14.000
35411,11846,220,2,47988.74,2025-11-11 03:33:14.000
35412,11846,608,1,45791.11,2025-11-11 03:33:14.000
35413,11846,221,5,43474.6,2025-11-11 03:33:14.000
35414,11847,355,1,3319.91,2026-01-17 07:26:04.000
35415,11847,105,1,5644.02,2026-01-17 07:26:04.000
35416,11847,163,3,5935.07,2026-01-17 07:26:04.000
35417,11848,581,4,19308.93,2025-06-08 21:13:14.000
35418,11848,992,2,19992.0,2025-06-08 21:13:14.000
35419,11848,627,2,9450.34,2025-06-08 21:13:14.000
35420,11848,770,2,3397.74,2025-06-08 21:13:14.000
35421,11849,361,3,32757.47,2025-08-30 19:27:03.000
35422,11849,461,2,32983.33,2025-08-30 19:27:03.000
35423,11849,332,2,37603.18,2025-08-30 19:27:03.000
35424,11849,748,5,41609.05,2025-08-30 19:27:03.000
35425,11850,355,2,3319.91,2025-04-07 05:57:47.000
35426,11851,876,5,35645.42,2025-11-02 15:54:06.000
35427,11851,666,5,2167.62,2025-11-02 15:54:06.000
35428,11851,644,4,23881.22,2025-11-02 15:54:06.000
35429,11851,711,5,7134.81,2025-11-02 15:54:06.000
35430,11851,924,2,16137.9,2025-11-02 15:54:06.000
35431,11852,605,5,934.6,2025-12-31 07:45:12.000
35432,11853,254,2,16127.96,2026-07-20 03:00:28.000
35433,11853,730,3,27969.27,2026-07-20 03:00:28.000
35434,11854,134,2,23248.44,2025-05-18 23:44:10.000
35435,11854,591,2,36200.27,2025-05-18 23:44:10.000
35436,11854,623,4,16394.36,2025-05-18 23:44:10.000
35437,11854,491,3,20513.51,2025-05-18 23:44:10.000
35438,11854,628,2,6062.1,2025-05-18 23:44:10.000
35439,11855,671,4,1224.48,2026-01-20 11:41:14.000
35440,11855,473,5,34047.48,2026-01-20 11:41:14.000
35441,11856,227,5,41823.0,2026-02-25 23:16:33.000
35442,11857,389,3,49220.88,2025-03-09 11:50:10.000
35443,11857,884,5,46627.57,2025-03-09 11:50:10.000
35444,11857,41,3,2852.92,2025-03-09 11:50:10.000
35445,11857,786,3,12307.21,2025-03-09 11:50:10.000
35446,11858,526,4,47148.17,2025-01-16 08:49:56.000
35447,11858,712,3,6060.23,2025-01-16 08:49:56.000
35448,11859,262,2,13270.79,2025-11-24 15:29:20.000
35449,11860,479,5,36779.12,2025-04-22 16:05:26.000
35450,11861,684,2,22609.91,2026-05-30 12:43:46.000
35451,11862,578,2,46176.13,2025-03-04 08:48:14.000
35452,11863,282,4,32412.36,2025-03-13 12:12:31.000
35453,11863,569,5,45820.85,2025-03-13 12:12:31.000
35454,11863,916,3,33574.52,2025-03-13 12:12:31.000
35455,11863,629,4,36787.97,2025-03-13 12:12:31.000
35456,11863,520,1,36745.33,2025-03-13 12:12:31.000
35457,11864,354,4,47203.35,2025-05-14 08:43:08.000
35458,11864,415,2,12125.5,2025-05-14 08:43:08.000
35459,11864,731,4,39608.59,2025-05-14 08:43:08.000
35460,11864,490,3,20788.53,2025-05-14 08:43:08.000
35461,11864,224,2,14046.17,2025-05-14 08:43:08.000
35462,11865,765,2,47508.02,2025-09-30 13:15:08.000
35463,11865,122,3,37111.24,2025-09-30 13:15:08.000
35464,11865,698,3,30110.56,2025-09-30 13:15:08.000
35465,11866,5,5,24814.61,2025-09-03 18:23:01.000
35466,11866,836,2,4997.4,2025-09-03 18:23:01.000
35467,11867,825,4,48544.73,2026-08-28 23:08:59.000
35468,11868,5,3,24814.61,2026-08-22 04:44:35.000
35469,11868,631,1,39545.93,2026-08-22 04:44:35.000
35470,11868,851,5,12104.96,2026-08-22 04:44:35.000
35471,11869,698,5,30110.56,2025-10-16 23:14:26.000
35472,11869,699,1,24034.77,2025-10-16 23:14:26.000
35473,11869,316,3,2695.9,2025-10-16 23:14:26.000
35474,11869,853,5,30011.1,2025-10-16 23:14:26.000
35475,11870,805,2,45275.23,2026-06-10 03:18:17.000
35476,11871,604,3,28288.12,2025-02-21 03:14:36.000
35477,11871,215,3,31363.57,2025-02-21 03:14:36.000
35478,11871,648,4,30673.45,2025-02-21 03:14:36.000
35479,11872,127,1,16612.52,2025-06-01 10:29:59.000
35480,11872,653,1,7620.92,2025-06-01 10:29:59.000
35481,11872,378,3,2669.14,2025-06-01 10:29:59.000
35482,11873,951,5,26049.37,2026-01-18 15:44:28.000
35483,11873,490,3,20788.53,2026-01-18 15:44:28.000
35484,11874,449,2,44102.78,2025-01-01 19:24:28.000
35485,11874,217,2,43282.03,2025-01-01 19:24:28.000
35486,11874,663,1,12001.31,2025-01-01 19:24:28.000
35487,11875,996,1,14806.13,2025-01-02 02:55:20.000
35488,11876,286,4,9652.34,2026-03-25 11:54:25.000
35489,11876,195,4,30675.21,2026-03-25 11:54:25.000
35490,11877,487,4,16964.11,2026-07-27 02:28:06.000
35491,11877,913,3,11087.63,2026-07-27 02:28:06.000
35492,11877,70,4,34213.46,2026-07-27 02:28:06.000
35493,11878,455,3,44186.91,2025-05-23 04:05:08.000
35494,11878,845,5,43539.9,2025-05-23 04:05:08.000
35495,11878,139,5,47847.42,2025-05-23 04:05:08.000
35496,11878,197,4,24072.56,2025-05-23 04:05:08.000
35497,11878,225,4,13829.49,2025-05-23 04:05:08.000
35498,11879,223,1,2879.79,2025-06-02 04:50:44.000
35499,11879,20,4,23625.48,2025-06-02 04:50:44.000
35500,11879,483,1,10190.2,2025-06-02 04:50:44.000
35501,11880,688,4,37153.53,2025-06-20 10:10:15.000
35502,11881,186,4,42954.09,2026-01-24 21:56:31.000
35503,11882,988,1,43266.6,2025-11-26 01:06:17.000
35504,11882,929,3,10935.52,2025-11-26 01:06:17.000
35505,11883,373,5,15390.64,2026-07-28 01:20:44.000
35506,11883,451,2,2175.62,2026-07-28 01:20:44.000
35507,11883,374,1,45018.8,2026-07-28 01:20:44.000
35508,11883,318,5,3228.26,2026-07-28 01:20:44.000
35509,11884,448,3,8758.94,2025-11-19 00:55:00.000
35510,11884,350,2,8410.9,2025-11-19 00:55:00.000
35511,11885,754,3,47117.38,2026-04-12 20:25:48.000
35512,11885,467,4,2591.74,2026-04-12 20:25:48.000
35513,11885,586,1,4787.57,2026-04-12 20:25:48.000
35514,11885,747,5,29959.69,2026-04-12 20:25:48.000
35515,11885,964,2,25070.61,2026-04-12 20:25:48.000
35516,11886,998,2,43612.04,2026-04-13 18:11:08.000
35517,11887,474,3,20123.73,2025-01-06 23:42:12.000
35518,11888,641,1,14273.9,2025-04-20 16:31:44.000
35519,11888,879,1,36150.99,2025-04-20 16:31:44.000
35520,11889,111,3,32539.11,2025-11-09 18:07:17.000
35521,11889,983,1,5821.03,2025-11-09 18:07:17.000
35522,11889,145,1,35877.54,2025-11-09 18:07:17.000
35523,11889,225,4,13829.49,2025-11-09 18:07:17.000
35524,11890,995,4,47388.89,2026-05-19 10:48:29.000
35525,11890,9,1,9720.1,2026-05-19 10:48:29.000
35526,11890,566,3,33718.05,2026-05-19 10:48:29.000
35527,11891,774,5,10462.0,2025-10-17 01:30:37.000
35528,11891,569,5,45820.85,2025-10-17 01:30:37.000
35529,11891,833,4,16010.48,2025-10-17 01:30:37.000
35530,11892,176,5,48316.31,2025-08-11 21:04:39.000
35531,11893,599,5,7972.19,2025-09-09 21:20:31.000
35532,11893,563,1,3127.9,2025-09-09 21:20:31.000
35533,11894,965,1,6790.71,2025-04-22 07:31:29.000
35534,11894,332,2,37603.18,2025-04-22 07:31:29.000
35535,11894,562,3,12620.83,2025-04-22 07:31:29.000
35536,11894,714,5,8770.34,2025-04-22 07:31:29.000
35537,11894,778,2,16015.61,2025-04-22 07:31:29.000
35538,11895,526,5,47148.17,2025-08-12 14:16:37.000
35539,11895,548,1,9343.94,2025-08-12 14:16:37.000
35540,11895,290,2,21594.17,2025-08-12 14:16:37.000
35541,11896,381,1,2283.8,2025-03-28 16:50:01.000
35542,11897,725,5,14114.35,2025-05-15 14:37:39.000
35543,11897,330,5,10070.33,2025-05-15 14:37:39.000
35544,11898,718,5,3211.03,2025-01-15 19:16:58.000
35545,11898,364,3,10086.56,2025-01-15 19:16:58.000
35546,11898,4,1,375.54,2025-01-15 19:16:58.000
35547,11898,659,3,39496.95,2025-01-15 19:16:58.000
35548,11899,263,3,17562.17,2025-05-08 02:14:08.000
35549,11899,289,5,13111.54,2025-05-08 02:14:08.000
35550,11899,676,3,44088.27,2025-05-08 02:14:08.000
35551,11899,612,3,35419.84,2025-05-08 02:14:08.000
35552,11899,878,5,26029.63,2025-05-08 02:14:08.000
35553,11900,410,1,47512.94,2026-08-08 10:57:24.000
35554,11900,897,1,42366.38,2026-08-08 10:57:24.000
35555,11900,799,4,8737.24,2026-08-08 10:57:24.000
35556,11900,530,5,43080.88,2026-08-08 10:57:24.000
35557,11900,690,1,14965.56,2026-08-08 10:57:24.000
35558,11901,274,3,6694.96,2026-07-22 17:20:48.000
35559,11901,492,4,31452.69,2026-07-22 17:20:48.000
35560,11901,88,4,16406.68,2026-07-22 17:20:48.000
35561,11901,414,4,4226.22,2026-07-22 17:20:48.000
35562,11902,644,1,23881.22,2025-09-02 19:45:21.000
35563,11902,228,1,695.66,2025-09-02 19:45:21.000
35564,11902,652,1,24859.0,2025-09-02 19:45:21.000
35565,11902,907,4,1196.56,2025-09-02 19:45:21.000
35566,11903,201,2,41724.73,2025-06-30 12:30:57.000
35567,11903,572,3,22566.81,2025-06-30 12:30:57.000
35568,11903,757,3,27445.11,2025-06-30 12:30:57.000
35569,11903,168,3,33417.23,2025-06-30 12:30:57.000
35570,11903,72,4,32539.66,2025-06-30 12:30:57.000
35571,11904,197,3,24072.56,2025-04-28 01:06:05.000
35572,11904,565,3,37794.72,2025-04-28 01:06:05.000
35573,11904,689,4,37999.98,2025-04-28 01:06:05.000
35574,11904,542,1,35926.81,2025-04-28 01:06:05.000
35575,11904,327,1,15594.21,2025-04-28 01:06:05.000
35576,11905,859,2,45970.37,2025-04-24 00:06:14.000
35577,11905,949,3,42932.09,2025-04-24 00:06:14.000
35578,11905,812,3,1232.73,2025-04-24 00:06:14.000
35579,11906,638,2,29712.56,2025-11-29 19:16:13.000
35580,11906,795,2,23185.84,2025-11-29 19:16:13.000
35581,11906,959,1,6250.66,2025-11-29 19:16:13.000
35582,11907,227,3,41823.0,2025-04-29 05:36:08.000
35583,11908,347,5,44417.27,2025-02-24 13:52:42.000
35584,11908,907,4,1196.56,2025-02-24 13:52:42.000
35585,11908,379,3,36940.08,2025-02-24 13:52:42.000
35586,11909,844,5,3030.67,2025-07-18 02:48:24.000
35587,11909,766,4,20335.69,2025-07-18 02:48:24.000
35588,11909,846,5,9670.65,2025-07-18 02:48:24.000
35589,11909,534,3,4414.98,2025-07-18 02:48:24.000
35590,11910,466,4,22643.37,2026-06-10 19:45:03.000
35591,11910,154,5,45305.43,2026-06-10 19:45:03.000
35592,11910,29,3,10470.02,2026-06-10 19:45:03.000
35593,11911,510,2,49585.51,2026-05-04 12:41:17.000
35594,11911,860,1,24414.99,2026-05-04 12:41:17.000
35595,11911,17,3,47837.51,2026-05-04 12:41:17.000
35596,11911,406,4,35765.42,2026-05-04 12:41:17.000
35597,11911,402,5,31897.97,2026-05-04 12:41:17.000
35598,11912,184,3,8379.34,2025-07-05 20:39:58.000
35599,11912,118,3,40128.89,2025-07-05 20:39:58.000
35600,11913,454,5,10444.64,2026-04-21 19:51:29.000
35601,11913,808,3,11475.19,2026-04-21 19:51:29.000
35602,11913,750,5,19847.69,2026-04-21 19:51:29.000
35603,11914,33,3,39883.86,2026-05-27 02:42:31.000
35604,11914,134,1,23248.44,2026-05-27 02:42:31.000
35605,11914,876,2,35645.42,2026-05-27 02:42:31.000
35606,11914,360,5,42396.32,2026-05-27 02:42:31.000
35607,11915,718,1,3211.03,2025-07-10 21:30:19.000
35608,11916,543,2,21676.82,2026-02-14 07:39:43.000
35609,11916,344,5,44577.27,2026-02-14 07:39:43.000
35610,11916,693,5,31324.58,2026-02-14 07:39:43.000
35611,11916,789,1,49200.81,2026-02-14 07:39:43.000
35612,11917,300,5,23291.06,2026-03-07 05:44:11.000
35613,11917,191,4,44692.54,2026-03-07 05:44:11.000
35614,11917,507,5,35584.84,2026-03-07 05:44:11.000
35615,11917,927,2,3913.98,2026-03-07 05:44:11.000
35616,11917,955,2,44751.35,2026-03-07 05:44:11.000
35617,11918,827,1,2035.8,2026-07-14 00:34:31.000
35618,11919,211,2,37158.44,2026-02-16 03:15:17.000
35619,11919,703,1,42865.44,2026-02-16 03:15:17.000
35620,11919,504,3,19711.11,2026-02-16 03:15:17.000
35621,11919,346,4,1565.57,2026-02-16 03:15:17.000
35622,11920,734,5,27252.31,2025-04-06 08:25:06.000
35623,11921,60,4,3061.3,2026-07-14 04:14:43.000
35624,11922,456,3,22642.97,2025-10-22 07:04:48.000
35625,11922,472,2,33366.33,2025-10-22 07:04:48.000
35626,11922,522,4,19450.44,2025-10-22 07:04:48.000
35627,11922,193,1,3789.78,2025-10-22 07:04:48.000
35628,11923,409,3,38061.41,2025-07-13 18:32:43.000
35629,11923,354,4,47203.35,2025-07-13 18:32:43.000
35630,11924,712,5,6060.23,2026-05-09 04:52:56.000
35631,11925,753,2,12773.12,2026-01-08 18:24:06.000
35632,11925,441,4,32257.27,2026-01-08 18:24:06.000
35633,11926,423,2,2868.59,2026-07-24 03:32:20.000
35634,11926,774,3,10462.0,2026-07-24 03:32:20.000
35635,11926,492,4,31452.69,2026-07-24 03:32:20.000
35636,11926,799,2,8737.24,2026-07-24 03:32:20.000
35637,11927,373,2,15390.64,2026-03-27 07:35:20.000
35638,11927,115,4,28250.73,2026-03-27 07:35:20.000
35639,11927,906,4,17709.89,2026-03-27 07:35:20.000
35640,11927,421,2,42981.4,2026-03-27 07:35:20.000
35641,11927,443,2,11921.57,2026-03-27 07:35:20.000
35642,11928,720,1,18902.38,2025-10-20 17:56:08.000
35643,11928,126,4,31114.58,2025-10-20 17:56:08.000
35644,11928,353,3,27421.62,2025-10-20 17:56:08.000
35645,11929,748,2,41609.05,2025-11-10 16:46:46.000
35646,11929,13,2,10554.08,2025-11-10 16:46:46.000
35647,11929,198,5,48606.15,2025-11-10 16:46:46.000
35648,11929,686,4,38512.33,2025-11-10 16:46:46.000
35649,11930,668,3,25054.16,2025-06-12 00:48:09.000
35650,11931,383,1,35634.91,2026-08-29 19:59:36.000
35651,11931,804,4,19395.82,2026-08-29 19:59:36.000
35652,11931,872,3,29908.14,2026-08-29 19:59:36.000
35653,11932,462,4,45022.7,2026-02-25 08:22:28.000
35654,11933,529,4,4285.53,2026-07-13 22:32:22.000
35655,11933,691,2,10756.4,2026-07-13 22:32:22.000
35656,11933,102,2,17951.6,2026-07-13 22:32:22.000
35657,11933,921,2,37547.17,2026-07-13 22:32:22.000
35658,11934,319,3,8102.3,2025-05-24 18:30:43.000
35659,11934,505,4,49645.2,2025-05-24 18:30:43.000
35660,11934,334,2,49101.41,2025-05-24 18:30:43.000
35661,11934,175,5,22655.61,2025-05-24 18:30:43.000
35662,11935,584,2,21747.34,2025-12-16 03:43:23.000
35663,11935,682,3,16757.56,2025-12-16 03:43:23.000
35664,11935,413,2,11470.82,2025-12-16 03:43:23.000
35665,11936,179,4,38806.77,2026-07-30 13:17:29.000
35666,11936,55,3,16683.95,2026-07-30 13:17:29.000
35667,11936,888,4,3373.99,2026-07-30 13:17:29.000
35668,11936,492,3,31452.69,2026-07-30 13:17:29.000
35669,11936,159,2,24064.78,2026-07-30 13:17:29.000
35670,11937,901,4,28350.04,2025-11-18 00:40:08.000
35671,11937,921,2,37547.17,2025-11-18 00:40:08.000
35672,11938,355,5,3319.91,2026-06-29 15:48:56.000
35673,11938,413,5,11470.82,2026-06-29 15:48:56.000
35674,11939,193,5,3789.78,2026-02-18 19:38:05.000
35675,11939,828,5,15052.14,2026-02-18 19:38:05.000
35676,11940,135,5,22048.77,2025-10-06 18:03:38.000
35677,11940,809,4,47404.65,2025-10-06 18:03:38.000
35678,11940,885,4,17102.9,2025-10-06 18:03:38.000
35679,11941,676,1,44088.27,2025-12-01 03:35:14.000
35680,11941,723,1,44875.54,2025-12-01 03:35:14.000
35681,11941,346,1,1565.57,2025-12-01 03:35:14.000
35682,11941,586,2,4787.57,2025-12-01 03:35:14.000
35683,11941,995,3,47388.89,2025-12-01 03:35:14.000
35684,11942,709,1,20903.48,2026-03-18 14:07:38.000
35685,11942,395,4,45691.12,2026-03-18 14:07:38.000
35686,11943,180,4,37242.56,2025-10-08 19:47:47.000
35687,11943,386,4,46108.21,2025-10-08 19:47:47.000
35688,11943,184,1,8379.34,2025-10-08 19:47:47.000
35689,11943,2,1,25177.96,2025-10-08 19:47:47.000
35690,11943,403,2,45115.75,2025-10-08 19:47:47.000
35691,11944,665,1,42152.51,2025-08-06 23:19:16.000
35692,11945,741,5,27136.32,2025-05-03 14:12:11.000
35693,11946,314,5,27003.65,2025-04-02 03:32:16.000
35694,11946,831,1,26251.93,2025-04-02 03:32:16.000
35695,11947,722,4,8792.39,2025-07-07 15:59:02.000
35696,11947,704,5,15207.16,2025-07-07 15:59:02.000
35697,11947,21,2,7292.08,2025-07-07 15:59:02.000
35698,11947,645,5,41598.63,2025-07-07 15:59:02.000
35699,11948,342,4,4893.44,2026-06-23 05:00:12.000
35700,11948,81,2,22914.78,2026-06-23 05:00:12.000
35701,11948,508,5,30160.49,2026-06-23 05:00:12.000
35702,11948,359,4,35396.49,2026-06-23 05:00:12.000
35703,11948,143,4,40282.1,2026-06-23 05:00:12.000
35704,11949,966,4,7837.68,2025-10-30 13:24:18.000
35705,11950,867,1,43743.84,2026-02-21 17:56:31.000
35706,11950,461,4,32983.33,2026-02-21 17:56:31.000
35707,11951,927,4,3913.98,2025-03-28 05:45:32.000
35708,11951,338,3,1431.3,2025-03-28 05:45:32.000
35709,11951,136,4,86.05,2025-03-28 05:45:32.000
35710,11951,529,4,4285.53,2025-03-28 05:45:32.000
35711,11951,884,5,46627.57,2025-03-28 05:45:32.000
35712,11952,227,5,41823.0,2026-08-09 21:02:51.000
35713,11953,756,5,5890.22,2025-04-20 16:44:16.000
35714,11953,960,5,38054.97,2025-04-20 16:44:16.000
35715,11953,68,5,46128.72,2025-04-20 16:44:16.000
35716,11953,135,1,22048.77,2025-04-20 16:44:16.000
35717,11954,570,5,34069.99,2025-11-07 20:34:14.000
35718,11955,741,4,27136.32,2025-05-22 17:48:44.000
35719,11956,535,3,36169.2,2025-06-08 08:50:52.000
35720,11956,856,1,18507.58,2025-06-08 08:50:52.000
35721,11956,392,2,31107.1,2025-06-08 08:50:52.000
35722,11956,886,2,3648.91,2025-06-08 08:50:52.000
35723,11956,933,2,46766.51,2025-06-08 08:50:52.000
35724,11957,96,1,21955.42,2026-01-05 13:32:52.000
35725,11957,228,1,695.66,2026-01-05 13:32:52.000
35726,11957,300,1,23291.06,2026-01-05 13:32:52.000
35727,11958,843,1,46883.55,2026-05-29 00:59:25.000
35728,11958,934,5,34894.17,2026-05-29 00:59:25.000
35729,11958,214,5,41906.97,2026-05-29 00:59:25.000
35730,11958,23,5,22512.91,2026-05-29 00:59:25.000
35731,11959,808,1,11475.19,2025-01-09 17:37:36.000
35732,11959,435,2,34231.61,2025-01-09 17:37:36.000
35733,11959,83,3,44667.51,2025-01-09 17:37:36.000
35734,11959,751,4,49525.67,2025-01-09 17:37:36.000
35735,11959,820,3,45967.76,2025-01-09 17:37:36.000
35736,11960,428,1,42178.94,2026-06-10 18:16:35.000
35737,11960,961,1,7678.29,2026-06-10 18:16:35.000
35738,11960,362,4,28775.59,2026-06-10 18:16:35.000
35739,11960,305,2,43385.48,2026-06-10 18:16:35.000
35740,11960,512,5,45218.78,2026-06-10 18:16:35.000
35741,11961,183,5,26995.89,2026-05-19 13:51:35.000
35742,11961,427,1,1314.22,2026-05-19 13:51:35.000
35743,11961,407,3,14276.1,2026-05-19 13:51:35.000
35744,11962,396,3,560.86,2025-01-21 23:37:15.000
35745,11963,56,4,12988.34,2026-02-01 20:59:05.000
35746,11963,483,1,10190.2,2026-02-01 20:59:05.000
35747,11963,83,2,44667.51,2026-02-01 20:59:05.000
35748,11963,149,2,29559.69,2026-02-01 20:59:05.000
35749,11964,804,1,19395.82,2025-05-06 02:07:30.000
35750,11964,74,3,26409.31,2025-05-06 02:07:30.000
35751,11964,369,3,28084.59,2025-05-06 02:07:30.000
35752,11964,726,4,40106.95,2025-05-06 02:07:30.000
35753,11964,850,4,32319.75,2025-05-06 02:07:30.000
35754,11965,339,4,18773.06,2026-06-21 00:08:29.000
35755,11965,10,2,11628.55,2026-06-21 00:08:29.000
35756,11965,868,2,11430.72,2026-06-21 00:08:29.000
35757,11965,728,5,34499.28,2026-06-21 00:08:29.000
35758,11965,123,1,18285.15,2026-06-21 00:08:29.000
35759,11966,1,3,17090.06,2025-07-27 14:31:20.000
35760,11966,133,4,49410.17,2025-07-27 14:31:20.000
35761,11966,462,3,45022.7,2025-07-27 14:31:20.000
35762,11966,726,3,40106.95,2025-07-27 14:31:20.000
35763,11967,671,5,1224.48,2026-01-26 20:42:39.000
35764,11968,421,3,42981.4,2025-09-25 18:25:49.000
35765,11969,731,1,39608.59,2025-08-01 05:08:07.000
35766,11969,299,4,32266.05,2025-08-01 05:08:07.000
35767,11970,878,5,26029.63,2025-07-02 09:55:37.000
35768,11970,117,2,38126.28,2025-07-02 09:55:37.000
35769,11971,375,1,32064.57,2025-11-01 06:46:25.000
35770,11971,893,3,29783.83,2025-11-01 06:46:25.000
35771,11971,578,4,46176.13,2025-11-01 06:46:25.000
35772,11971,734,5,27252.31,2025-11-01 06:46:25.000
35773,11971,324,5,47454.04,2025-11-01 06:46:25.000
35774,11972,248,1,40927.5,2026-01-14 12:20:25.000
35775,11973,151,1,44981.63,2026-04-16 01:45:35.000
35776,11973,106,2,412.42,2026-04-16 01:45:35.000
35777,11974,729,2,2253.95,2025-04-27 02:51:37.000
35778,11974,234,2,2152.96,2025-04-27 02:51:37.000
35779,11974,56,3,12988.34,2025-04-27 02:51:37.000
35780,11974,217,4,43282.03,2025-04-27 02:51:37.000
35781,11974,779,4,35046.54,2025-04-27 02:51:37.000
35782,11975,877,1,10263.0,2025-08-27 19:45:29.000
35783,11975,756,3,5890.22,2025-08-27 19:45:29.000
35784,11975,544,1,10550.44,2025-08-27 19:45:29.000
35785,11975,519,5,43608.4,2025-08-27 19:45:29.000
35786,11976,984,1,18828.41,2026-08-11 08:38:22.000
35787,11977,572,5,22566.81,2025-01-27 12:26:04.000
35788,11977,22,3,17728.98,2025-01-27 12:26:04.000
35789,11977,417,3,29870.22,2025-01-27 12:26:04.000
35790,11977,956,3,40396.05,2025-01-27 12:26:04.000
35791,11978,421,2,42981.4,2025-01-09 15:04:34.000
35792,11978,961,3,7678.29,2025-01-09 15:04:34.000
35793,11978,520,5,36745.33,2025-01-09 15:04:34.000
35794,11978,576,2,2182.84,2025-01-09 15:04:34.000
35795,11978,78,3,476.47,2025-01-09 15:04:34.000
35796,11979,949,3,42932.09,2026-07-31 10:41:33.000
35797,11979,106,2,412.42,2026-07-31 10:41:33.000
35798,11979,810,3,8263.44,2026-07-31 10:41:33.000
35799,11979,30,3,14775.1,2026-07-31 10:41:33.000
35800,11980,713,5,47623.63,2026-04-20 23:10:51.000
35801,11981,496,2,44017.58,2026-06-23 21:15:01.000
35802,11981,708,2,43828.41,2026-06-23 21:15:01.000
35803,11981,574,4,24479.92,2026-06-23 21:15:01.000
35804,11981,251,1,22937.32,2026-06-23 21:15:01.000
35805,11982,668,5,25054.16,2026-06-22 09:34:22.000
35806,11982,396,5,560.86,2026-06-22 09:34:22.000
35807,11982,985,4,15761.53,2026-06-22 09:34:22.000
35808,11982,670,3,1011.82,2026-06-22 09:34:22.000
35809,11982,822,2,9380.2,2026-06-22 09:34:22.000
35810,11983,985,3,15761.53,2025-07-15 20:18:10.000
35811,11983,120,1,41171.37,2025-07-15 20:18:10.000
35812,11983,20,2,23625.48,2025-07-15 20:18:10.000
35813,11984,433,5,36038.1,2025-10-21 02:06:51.000
35814,11985,519,2,43608.4,2025-04-01 21:20:09.000
35815,11985,84,4,7672.61,2025-04-01 21:20:09.000
35816,11986,142,1,6335.36,2025-05-01 08:22:04.000
35817,11986,559,4,14305.88,2025-05-01 08:22:04.000
35818,11986,584,1,21747.34,2025-05-01 08:22:04.000
35819,11986,307,5,13840.71,2025-05-01 08:22:04.000
35820,11986,290,3,21594.17,2025-05-01 08:22:04.000
35821,11987,407,2,14276.1,2025-01-05 23:13:56.000
35822,11987,287,5,29065.74,2025-01-05 23:13:56.000
35823,11987,779,3,35046.54,2025-01-05 23:13:56.000
